timestamp,quat_x,quat_y,quat_z,quat_w,cart_x,cart_y,cart_z
1719929148978,0.03,0.08,0.32,0.94,4.57,0.39,-0.05
1719929149011,0.03,0.08,0.32,0.94,4.61,0.41,-0.05
1719929149044,0.02,0.09,0.33,0.94,4.64,0.44,-0.06
1719929149078,0.02,0.09,0.34,0.94,4.67,0.46,-0.06
1719929149111,0.02,0.09,0.34,0.94,4.7,0.48,-0.06
1719929149144,0.02,0.09,0.35,0.93,4.74,0.51,-0.06
1719929149178,0.01,0.09,0.35,0.93,4.77,0.54,-0.07
1719929149211,0.01,0.09,0.35,0.93,4.8,0.57,-0.08
1719929149244,0.01,0.09,0.35,0.93,4.83,0.6,-0.08
1719929149278,0.0,0.09,0.35,0.93,4.85,0.62,-0.09
1719929149311,0.0,0.09,0.36,0.93,4.89,0.65,-0.09
1719929149344,0.0,0.08,0.36,0.93,4.92,0.68,-0.09
1719929149378,0.01,0.07,0.37,0.93,4.96,0.72,-0.07
1719929149411,0.01,0.06,0.37,0.93,5.0,0.75,-0.06
1719929149444,0.01,0.05,0.37,0.93,5.02,0.78,-0.05
1719929149478,0.01,0.05,0.37,0.93,5.06,0.8,-0.05
1719929149511,0.0,0.06,0.37,0.93,5.1,0.83,-0.04
1719929149544,0.01,0.06,0.36,0.93,5.14,0.86,-0.04
1719929149578,0.01,0.06,0.35,0.93,5.18,0.88,-0.03
1719929149611,0.01,0.07,0.35,0.93,5.21,0.9,-0.03
1719929149644,0.01,0.07,0.35,0.93,5.27,0.93,-0.04
1719929149678,0.02,0.07,0.35,0.93,5.31,0.95,-0.04
1719929149711,0.02,0.08,0.35,0.93,5.35,0.98,-0.05
1719929149744,0.02,0.08,0.35,0.93,5.38,1.0,-0.05
1719929149778,0.03,0.09,0.35,0.93,5.42,1.02,-0.06
1719929149811,0.03,0.09,0.35,0.93,5.51,1.07,-0.07
1719929149844,0.03,0.09,0.35,0.93,5.55,1.09,-0.07
1719929149878,0.03,0.1,0.35,0.93,5.6,1.11,-0.08
1719929149911,0.03,0.09,0.35,0.93,5.66,1.14,-0.07
1719929149944,0.04,0.09,0.35,0.93,5.7,1.17,-0.06
1719929149978,0.04,0.07,0.34,0.94,5.78,1.2,-0.04
1719929150011,0.05,0.06,0.34,0.94,5.82,1.22,-0.04
1719929150044,0.04,0.07,0.34,0.94,5.85,1.24,-0.03
1719929150078,0.04,0.09,0.35,0.93,5.89,1.26,-0.03
1719929150111,0.03,0.1,0.35,0.93,5.9,1.26,-0.04
1719929150144,0.04,0.08,0.35,0.93,5.93,1.28,-0.03
1719929150178,0.04,0.07,0.35,0.93,6.02,1.32,-0.0
1719929150211,0.03,0.08,0.35,0.93,6.06,1.33,-0.01
1719929150244,0.03,0.08,0.35,0.93,6.06,1.34,-0.01
1719929150278,0.03,0.08,0.34,0.94,6.09,1.36,-0.01
1719929150311,0.03,0.09,0.34,0.94,6.13,1.38,-0.02
1719929150344,0.02,0.09,0.33,0.94,6.17,1.4,-0.02
1719929150377,0.02,0.09,0.33,0.94,6.21,1.43,-0.03
1719929150411,0.02,0.08,0.33,0.94,6.25,1.45,-0.03
1719929150444,0.02,0.08,0.32,0.94,6.29,1.48,-0.03
1719929150477,0.02,0.07,0.32,0.94,6.33,1.5,-0.03
1719929150511,0.02,0.06,0.32,0.95,6.39,1.54,-0.02
1719929150544,0.03,0.05,0.32,0.95,6.43,1.57,-0.01
1719929150577,0.03,0.03,0.32,0.95,6.49,1.61,0.01
1719929150611,0.03,0.02,0.32,0.95,6.53,1.63,0.01
1719929150644,0.02,0.03,0.31,0.95,6.55,1.65,0.02
1719929150677,0.02,0.03,0.31,0.95,6.58,1.67,0.03
1719929150711,0.02,0.03,0.3,0.95,6.57,1.67,0.01
1719929150744,0.02,0.04,0.3,0.95,6.6,1.69,0.01
1719929150777,0.02,0.04,0.29,0.95,6.64,1.72,0.01
1719929150811,0.03,0.04,0.29,0.96,6.67,1.74,0.01
1719929150844,0.03,0.05,0.29,0.96,6.76,1.78,0.01
1719929150877,0.03,0.05,0.29,0.96,6.8,1.8,0.01
1719929150911,0.03,0.05,0.29,0.96,6.83,1.83,0.0
1719929150944,0.03,0.05,0.29,0.95,6.89,1.87,0.0
1719929150977,0.03,0.05,0.3,0.95,6.93,1.89,-0.0
1719929151011,0.03,0.05,0.3,0.95,6.97,1.92,-0.01
1719929151044,0.03,0.05,0.31,0.95,7.01,1.94,-0.01
1719929151077,0.04,0.04,0.31,0.95,7.03,1.96,-0.01
1719929151111,0.03,0.03,0.31,0.95,7.07,1.98,-0.01
1719929151144,0.04,0.02,0.31,0.95,7.11,2.0,0.0
1719929151177,0.04,0.01,0.32,0.95,7.16,2.03,0.02
1719929151211,0.03,0.01,0.32,0.95,7.19,2.06,0.02
1719929151244,0.03,0.02,0.33,0.94,7.22,2.08,0.02
1719929151277,0.03,0.02,0.34,0.94,7.25,2.1,0.04
1719929151311,0.02,0.02,0.34,0.94,7.28,2.12,0.04
1719929151344,0.02,0.02,0.35,0.94,7.3,2.14,0.04
1719929151377,0.02,0.02,0.35,0.93,7.33,2.17,0.04
1719929151411,0.02,0.03,0.36,0.93,7.36,2.19,0.04
1719929151444,0.02,0.03,0.36,0.93,7.39,2.22,0.02
1719929151477,0.01,0.03,0.36,0.93,7.42,2.25,0.02
1719929151511,0.01,0.04,0.36,0.93,7.45,2.27,0.01
1719929151544,0.01,0.04,0.36,0.93,7.48,2.28,0.0
1719929151577,0.01,0.04,0.37,0.93,7.51,2.31,-0.01
1719929151611,0.01,0.04,0.37,0.93,7.54,2.33,-0.01
1719929151644,0.01,0.03,0.36,0.93,7.61,2.37,-0.01
1719929151677,0.01,0.03,0.36,0.93,7.65,2.4,-0.01
1719929151711,0.01,0.03,0.36,0.93,7.7,2.43,0.01
1719929151744,0.01,0.02,0.36,0.93,7.73,2.46,0.02
1719929151777,0.01,0.01,0.36,0.93,7.77,2.48,0.03
1719929151811,0.01,0.02,0.36,0.93,7.84,2.51,0.05
1719929151844,0.02,0.02,0.35,0.94,7.87,2.53,0.06
1719929151877,0.02,0.03,0.35,0.94,7.88,2.56,0.05
1719929151911,0.02,0.03,0.35,0.94,7.91,2.58,0.05
1719929151944,0.02,0.03,0.34,0.94,7.94,2.6,0.05
1719929151977,0.03,0.03,0.34,0.94,7.97,2.63,0.05
1719929152011,0.03,0.02,0.34,0.94,8.0,2.65,0.06
1719929152044,0.03,0.02,0.34,0.94,8.03,2.68,0.05
1719929152077,0.03,0.03,0.34,0.94,8.07,2.71,0.04
1719929152111,0.03,0.03,0.34,0.94,8.11,2.73,0.04
1719929152144,0.03,0.03,0.34,0.94,8.14,2.75,0.03
1719929152177,0.03,0.03,0.34,0.94,8.18,2.78,0.03
1719929152211,0.03,0.03,0.34,0.94,8.23,2.8,0.02
1719929152244,0.03,0.03,0.34,0.94,8.27,2.83,0.02
1719929152277,0.03,0.02,0.34,0.94,8.3,2.86,0.02
1719929152311,0.03,0.02,0.34,0.94,8.34,2.89,0.03
1719929152344,0.03,0.01,0.34,0.94,8.39,2.92,0.04
1719929152377,0.03,-0.0,0.34,0.94,8.43,2.95,0.05
1719929152411,0.03,-0.0,0.35,0.94,8.46,2.98,0.05
1719929152444,0.03,0.01,0.36,0.93,8.5,3.01,0.06
1719929152477,0.03,0.01,0.36,0.93,8.53,3.04,0.06
1719929152511,0.03,0.0,0.36,0.93,8.56,3.06,0.07
1719929152544,0.02,-0.01,0.37,0.93,8.59,3.09,0.07
1719929152577,0.02,-0.0,0.38,0.93,8.62,3.12,0.06
1719929152611,0.02,0.0,0.38,0.92,8.65,3.15,0.06
1719929152644,0.02,-0.0,0.39,0.92,8.66,3.18,0.05
1719929152677,0.02,-0.0,0.39,0.92,8.69,3.21,0.04
1719929152711,0.02,-0.0,0.4,0.92,8.72,3.25,0.04
1719929152744,0.02,0.0,0.4,0.92,8.74,3.28,0.03
1719929152777,0.02,0.0,0.4,0.91,8.76,3.3,0.03
1719929152811,0.02,0.0,0.41,0.91,8.79,3.33,0.03
1719929152844,0.03,-0.0,0.41,0.91,8.81,3.37,0.04
1719929152877,0.04,-0.01,0.41,0.91,8.84,3.4,0.04
1719929152911,0.05,-0.03,0.41,0.91,8.9,3.44,0.05
1719929152944,0.06,-0.05,0.41,0.91,8.92,3.48,0.06
1719929152977,0.06,-0.04,0.41,0.91,8.99,3.52,0.07
1719929153011,0.05,-0.01,0.42,0.91,9.02,3.55,0.07
1719929153044,0.04,-0.0,0.41,0.91,9.06,3.6,0.04
1719929153077,0.04,-0.01,0.41,0.91,9.09,3.63,0.05
1719929153111,0.04,-0.01,0.41,0.91,9.12,3.66,0.05
1719929153144,0.04,-0.02,0.41,0.91,9.15,3.67,0.07
1719929153177,0.04,-0.01,0.41,0.91,9.18,3.7,0.06
1719929153211,0.03,-0.0,0.41,0.91,9.21,3.73,0.06
1719929153244,0.03,-0.0,0.41,0.91,9.24,3.76,0.06
1719929153277,0.04,0.0,0.41,0.91,9.26,3.79,0.05
1719929153311,0.04,0.0,0.41,0.91,9.3,3.82,0.04
1719929153344,0.04,0.0,0.41,0.91,9.33,3.85,0.04
1719929153377,0.04,0.01,0.41,0.91,9.37,3.88,0.03
1719929153411,0.04,0.01,0.41,0.91,9.4,3.91,0.04
1719929153444,0.04,-0.0,0.4,0.92,9.44,3.93,0.04
1719929153477,0.04,-0.01,0.4,0.92,9.48,3.96,0.05
1719929153511,0.04,-0.02,0.39,0.92,9.55,3.99,0.07
1719929153544,0.03,-0.03,0.39,0.92,9.59,4.02,0.08
1719929153577,0.03,-0.04,0.39,0.92,9.62,4.05,0.08
1719929153611,0.03,-0.04,0.39,0.92,9.68,4.07,0.08
1719929153644,0.03,-0.04,0.39,0.92,9.71,4.1,0.1
1719929153677,0.03,-0.04,0.39,0.92,9.74,4.12,0.1
1719929153711,0.03,-0.04,0.4,0.92,9.77,4.15,0.1
1719929153744,0.02,-0.03,0.4,0.91,9.83,4.2,0.1
1719929153777,0.02,-0.01,0.41,0.91,9.87,4.23,0.1
1719929153811,0.02,-0.01,0.42,0.91,9.87,4.26,0.08
1719929153844,0.02,-0.01,0.42,0.91,9.9,4.28,0.07
1719929153877,0.02,-0.0,0.42,0.91,9.92,4.31,0.07
1719929153911,0.02,0.0,0.42,0.91,9.95,4.34,0.06
1719929153944,0.02,0.0,0.42,0.91,9.94,4.35,0.05
1719929153977,0.02,0.0,0.43,0.9,9.97,4.37,0.05
1719929154011,0.02,0.0,0.43,0.9,9.99,4.41,0.05
1719929154044,0.02,-0.0,0.43,0.9,10.02,4.44,0.05
1719929154077,0.03,-0.01,0.43,0.9,10.05,4.48,0.05
1719929154111,0.04,-0.01,0.43,0.9,10.07,4.51,0.05
1719929154144,0.04,-0.03,0.43,0.9,10.22,4.61,0.07
1719929154177,0.04,-0.03,0.43,0.9,10.25,4.64,0.07
1719929154211,0.04,-0.03,0.42,0.91,10.28,4.68,0.07
1719929154244,0.04,-0.02,0.42,0.91,10.3,4.71,0.07
1719929154277,0.04,-0.02,0.41,0.91,10.29,4.7,0.08
1719929154311,0.04,-0.02,0.41,0.91,10.31,4.72,0.09
1719929154344,0.04,-0.03,0.41,0.91,10.34,4.75,0.09
1719929154377,0.04,-0.03,0.4,0.91,10.37,4.78,0.09
1719929154411,0.03,-0.03,0.4,0.91,10.39,4.82,0.08
1719929154444,0.03,-0.02,0.41,0.91,10.41,4.85,0.08
1719929154477,0.03,-0.02,0.41,0.91,10.44,4.88,0.08
1719929154511,0.03,-0.01,0.41,0.91,10.45,4.91,0.07
1719929154544,0.03,-0.01,0.41,0.91,10.48,4.94,0.07
1719929154577,0.04,-0.01,0.41,0.91,10.51,4.97,0.06
1719929154611,0.04,-0.01,0.41,0.91,10.54,5.0,0.06
1719929154644,0.04,-0.01,0.41,0.91,10.57,5.03,0.06
1719929154677,0.04,-0.02,0.41,0.91,10.61,5.07,0.06
1719929154711,0.05,-0.02,0.41,0.91,10.64,5.1,0.06
1719929154744,0.05,-0.02,0.41,0.91,10.67,5.13,0.07
1719929154777,0.05,-0.03,0.41,0.91,10.71,5.16,0.08
1719929154811,0.05,-0.03,0.41,0.91,10.75,5.19,0.09
1719929154844,0.05,-0.03,0.41,0.91,10.77,5.22,0.09
1719929154877,0.05,-0.03,0.42,0.91,10.83,5.27,0.09
1719929154911,0.05,-0.03,0.42,0.91,10.86,5.3,0.09
1719929154944,0.05,-0.03,0.42,0.91,10.88,5.32,0.1
1719929154977,0.05,-0.03,0.43,0.9,10.91,5.36,0.1
1719929155011,0.04,-0.03,0.43,0.9,10.93,5.38,0.1
1719929155044,0.04,-0.03,0.43,0.9,10.93,5.4,0.1
1719929155077,0.04,-0.04,0.43,0.9,10.95,5.43,0.1
1719929155111,0.05,-0.04,0.43,0.9,10.97,5.46,0.1
1719929155144,0.05,-0.03,0.44,0.9,10.99,5.49,0.09
1719929155177,0.04,-0.03,0.44,0.9,11.01,5.52,0.08
1719929155211,0.04,-0.03,0.44,0.9,11.03,5.55,0.08
1719929155244,0.04,-0.02,0.44,0.9,11.0,5.55,0.07
1719929155277,0.04,-0.02,0.44,0.9,11.02,5.58,0.07
1719929155311,0.04,-0.03,0.44,0.9,11.04,5.61,0.08
1719929155344,0.05,-0.03,0.44,0.9,11.06,5.65,0.08
1719929155377,0.05,-0.03,0.44,0.89,11.08,5.68,0.1
1719929155411,0.05,-0.04,0.44,0.89,11.1,5.72,0.1
1719929155444,0.05,-0.04,0.44,0.9,11.13,5.75,0.1
1719929155477,0.05,-0.03,0.43,0.9,11.15,5.78,0.11
1719929155511,0.05,-0.02,0.43,0.9,11.22,5.83,0.1
1719929155544,0.05,-0.02,0.43,0.9,11.24,5.86,0.11
1719929155577,0.05,-0.01,0.42,0.91,11.26,5.88,0.11
1719929155611,0.05,-0.01,0.42,0.91,11.28,5.91,0.11
1719929155644,0.05,0.0,0.41,0.91,11.27,5.93,0.09
1719929155677,0.04,0.01,0.41,0.91,11.29,5.96,0.09
1719929155711,0.04,0.02,0.41,0.91,11.33,5.98,0.09
1719929155744,0.04,0.02,0.41,0.91,11.35,6.01,0.09
1719929155777,0.03,0.02,0.41,0.91,11.43,6.07,0.08
1719929155811,0.03,0.02,0.4,0.91,11.46,6.1,0.08
1719929155844,0.03,0.02,0.4,0.91,11.49,6.13,0.08
1719929155877,0.03,0.01,0.4,0.91,11.51,6.15,0.08
1719929155911,0.03,0.01,0.4,0.92,11.54,6.19,0.07
1719929155944,0.03,0.01,0.4,0.92,11.57,6.22,0.07
1719929155977,0.03,0.0,0.4,0.92,11.61,6.25,0.08
1719929156011,0.04,-0.01,0.39,0.92,11.64,6.28,0.09
1719929156044,0.04,-0.02,0.39,0.92,11.63,6.28,0.1
1719929156077,0.04,-0.02,0.39,0.92,11.65,6.31,0.1
1719929156111,0.04,-0.02,0.39,0.92,11.68,6.34,0.1
1719929156144,0.04,-0.02,0.4,0.92,11.76,6.38,0.1
1719929156177,0.04,-0.03,0.4,0.92,11.79,6.4,0.11
1719929156211,0.04,-0.04,0.39,0.92,11.81,6.43,0.12
1719929156244,0.04,-0.03,0.4,0.92,11.89,6.47,0.11
1719929156277,0.04,-0.02,0.4,0.92,11.91,6.49,0.11
1719929156311,0.04,-0.03,0.4,0.92,11.89,6.5,0.11
1719929156344,0.04,-0.03,0.39,0.92,11.91,6.52,0.11
1719929156377,0.04,-0.02,0.39,0.92,11.94,6.55,0.1
1719929156411,0.04,-0.02,0.39,0.92,11.98,6.58,0.09
1719929156444,0.04,-0.02,0.39,0.92,12.01,6.6,0.09
1719929156477,0.05,-0.02,0.38,0.92,12.04,6.63,0.09
1719929156511,0.04,-0.02,0.38,0.92,12.11,6.69,0.09
1719929156544,0.04,-0.02,0.37,0.93,12.14,6.72,0.08
1719929156577,0.04,-0.02,0.37,0.93,12.17,6.75,0.08
1719929156611,0.04,-0.02,0.37,0.93,12.2,6.78,0.08
1719929156644,0.04,-0.03,0.37,0.93,12.22,6.82,0.1
1719929156677,0.05,-0.05,0.37,0.93,12.22,6.82,0.11
1719929156711,0.05,-0.05,0.37,0.93,12.25,6.84,0.11
1719929156744,0.05,-0.04,0.36,0.93,12.35,6.9,0.11
1719929156777,0.05,-0.04,0.36,0.93,12.38,6.93,0.12
1719929156811,0.05,-0.05,0.35,0.93,12.4,6.95,0.13
1719929156844,0.06,-0.05,0.35,0.93,12.43,6.97,0.14
1719929156877,0.06,-0.05,0.34,0.94,12.48,7.0,0.14
1719929156911,0.07,-0.06,0.34,0.94,12.51,7.03,0.14
1719929156944,0.06,-0.05,0.34,0.94,12.53,7.05,0.13
1719929156977,0.06,-0.04,0.33,0.94,12.57,7.08,0.13
1719929157011,0.06,-0.04,0.33,0.94,12.59,7.11,0.14
1719929157044,0.07,-0.04,0.33,0.94,12.62,7.13,0.13
1719929157077,0.07,-0.04,0.33,0.94,12.65,7.15,0.12
1719929157111,0.06,-0.03,0.34,0.94,12.68,7.18,0.12
1719929157144,0.06,-0.03,0.34,0.94,12.71,7.21,0.1
1719929157177,0.06,-0.03,0.34,0.94,12.74,7.24,0.11
1719929157211,0.05,-0.03,0.34,0.94,12.77,7.26,0.1
1719929157244,0.05,-0.02,0.34,0.94,12.8,7.28,0.1
1719929157277,0.05,-0.03,0.34,0.94,12.81,7.27,0.1
1719929157311,0.05,-0.04,0.34,0.94,12.84,7.3,0.11
1719929157344,0.04,-0.05,0.35,0.94,12.91,7.34,0.12
1719929157377,0.04,-0.04,0.35,0.93,12.94,7.36,0.12
1719929157410,0.03,-0.04,0.35,0.93,12.96,7.38,0.12
1719929157444,0.03,-0.04,0.36,0.93,12.99,7.4,0.13
1719929157477,0.03,-0.04,0.36,0.93,13.01,7.43,0.14
1719929157510,0.03,-0.04,0.36,0.93,13.04,7.45,0.14
1719929157544,0.03,-0.04,0.37,0.93,13.06,7.47,0.14
1719929157577,0.03,-0.04,0.37,0.93,13.08,7.49,0.13
1719929157611,0.03,-0.04,0.38,0.93,13.1,7.51,0.13
1719929157644,0.03,-0.04,0.38,0.92,13.12,7.54,0.14
1719929157677,0.03,-0.04,0.38,0.92,13.15,7.56,0.13
1719929157711,0.03,-0.04,0.39,0.92,13.17,7.59,0.13
1719929157744,0.03,-0.04,0.39,0.92,13.19,7.61,0.13
1719929157777,0.03,-0.04,0.39,0.92,13.21,7.64,0.12
1719929157810,0.03,-0.04,0.39,0.92,13.23,7.67,0.11
1719929157844,0.03,-0.04,0.4,0.92,13.28,7.71,0.11
1719929157877,0.03,-0.04,0.4,0.92,13.3,7.74,0.11
1719929157910,0.04,-0.05,0.4,0.92,13.33,7.77,0.11
1719929157944,0.04,-0.05,0.4,0.91,13.35,7.81,0.11
1719929157977,0.04,-0.06,0.4,0.91,13.38,7.84,0.12
1719929158010,0.04,-0.07,0.4,0.91,13.52,7.93,0.13
1719929158044,0.04,-0.06,0.4,0.91,13.55,7.96,0.13
1719929158077,0.03,-0.05,0.4,0.92,13.57,7.98,0.13
1719929158110,0.03,-0.05,0.39,0.92,13.64,8.04,0.13
1719929158144,0.03,-0.05,0.39,0.92,13.66,8.07,0.13
1719929158177,0.03,-0.05,0.38,0.92,13.69,8.09,0.13
1719929158210,0.03,-0.04,0.38,0.92,13.71,8.12,0.13
1719929158244,0.03,-0.04,0.38,0.92,13.73,8.15,0.12
1719929158277,0.03,-0.03,0.38,0.92,13.75,8.18,0.12
1719929158310,0.03,-0.03,0.39,0.92,13.78,8.2,0.11
1719929158344,0.03,-0.02,0.39,0.92,13.8,8.23,0.11
1719929158377,0.03,-0.02,0.39,0.92,13.83,8.26,0.1
1719929158410,0.03,-0.02,0.4,0.92,13.85,8.29,0.11
1719929158444,0.03,-0.02,0.4,0.92,13.87,8.32,0.1
1719929158477,0.03,-0.02,0.4,0.91,13.9,8.35,0.1
1719929158510,0.03,-0.02,0.4,0.91,13.92,8.38,0.09
1719929158544,0.03,-0.02,0.41,0.91,13.87,8.34,0.08
1719929158577,0.03,-0.02,0.41,0.91,13.9,8.37,0.08
1719929158610,0.03,-0.03,0.4,0.91,13.94,8.39,0.09
1719929158644,0.03,-0.03,0.4,0.91,13.96,8.43,0.09
1719929158677,0.03,-0.03,0.41,0.91,13.98,8.47,0.11
1719929158710,0.03,-0.03,0.42,0.91,14.01,8.5,0.12
1719929158744,0.02,-0.02,0.42,0.91,13.98,8.49,0.1
1719929158777,0.02,-0.02,0.43,0.9,14.0,8.52,0.11
1719929158810,0.02,-0.02,0.44,0.9,14.02,8.55,0.11
1719929158844,0.02,-0.02,0.44,0.9,14.15,8.65,0.13
1719929158877,0.02,-0.02,0.45,0.89,14.17,8.69,0.13
1719929158910,0.02,-0.02,0.46,0.89,14.19,8.72,0.14
1719929158944,0.02,-0.02,0.46,0.89,14.17,8.73,0.13
1719929158977,0.01,-0.01,0.47,0.88,14.19,8.76,0.11
1719929159011,0.01,-0.01,0.47,0.88,14.21,8.8,0.11
1719929159044,0.01,-0.01,0.47,0.88,14.22,8.83,0.1
1719929159077,0.01,-0.01,0.48,0.88,14.24,8.87,0.09
1719929159110,0.01,-0.01,0.48,0.88,14.28,8.91,0.1
1719929159144,0.01,-0.02,0.48,0.88,14.3,8.96,0.1
1719929159177,0.01,-0.02,0.49,0.87,14.32,9.0,0.1
1719929159210,0.01,-0.03,0.49,0.87,14.34,9.04,0.1
1719929159244,0.02,-0.04,0.49,0.87,14.33,9.05,0.1
1719929159277,0.02,-0.05,0.49,0.87,14.34,9.09,0.1
1719929159310,0.02,-0.04,0.49,0.87,14.4,9.17,0.12
1719929159344,0.02,-0.03,0.49,0.87,14.42,9.21,0.13
1719929159377,0.02,-0.03,0.49,0.87,14.47,9.27,0.12
1719929159410,0.02,-0.02,0.49,0.87,14.49,9.3,0.12
1719929159444,0.02,-0.02,0.49,0.87,14.51,9.34,0.12
1719929159477,0.02,-0.01,0.49,0.87,14.53,9.38,0.12
1719929159510,0.02,-0.01,0.49,0.87,14.55,9.42,0.11
1719929159544,0.02,-0.0,0.49,0.87,14.57,9.46,0.11
1719929159577,0.01,0.0,0.49,0.87,14.59,9.49,0.1
1719929159610,0.01,0.01,0.5,0.87,14.6,9.54,0.09
1719929159644,0.01,0.01,0.5,0.87,14.63,9.59,0.08
1719929159677,0.01,0.01,0.5,0.87,14.65,9.63,0.08
1719929159710,0.01,0.01,0.5,0.87,14.68,9.67,0.07
1719929159744,0.01,0.01,0.5,0.87,14.64,9.66,0.05
1719929159777,0.01,0.01,0.5,0.87,14.66,9.7,0.06
1719929159810,0.02,-0.0,0.5,0.87,14.7,9.74,0.06
1719929159844,0.03,-0.02,0.49,0.87,14.73,9.78,0.07
1719929159877,0.03,-0.02,0.49,0.87,14.75,9.83,0.11
1719929159910,0.02,0.0,0.5,0.87,14.77,9.87,0.11
1719929159944,0.02,0.01,0.5,0.87,14.86,9.97,0.1
1719929159977,0.02,0.01,0.5,0.86,14.89,10.02,0.12
1719929160010,0.03,0.0,0.51,0.86,14.91,10.06,0.12
1719929160044,0.03,0.0,0.51,0.86,14.9,10.04,0.12
1719929160077,0.02,0.01,0.51,0.86,14.92,10.08,0.11
1719929160110,0.02,0.01,0.52,0.86,14.93,10.13,0.11
1719929160144,0.02,0.01,0.52,0.86,14.95,10.17,0.11
1719929160177,0.02,0.01,0.52,0.86,14.98,10.21,0.1
1719929160210,0.02,0.02,0.51,0.86,14.96,10.22,0.09
1719929160244,0.02,0.02,0.51,0.86,14.99,10.26,0.09
1719929160277,0.02,0.02,0.51,0.86,15.0,10.31,0.09
1719929160310,0.03,0.01,0.51,0.86,15.03,10.36,0.09
1719929160344,0.03,-0.0,0.51,0.86,15.1,10.44,0.1
1719929160377,0.04,-0.01,0.51,0.86,15.12,10.49,0.11
1719929160410,0.05,-0.02,0.51,0.86,15.12,10.53,0.12
1719929160444,0.05,-0.02,0.51,0.86,15.14,10.57,0.11
1719929160477,0.04,-0.0,0.51,0.86,15.16,10.61,0.12
1719929160510,0.03,0.0,0.51,0.86,15.13,10.61,0.09
1719929160544,0.04,-0.0,0.5,0.86,15.15,10.64,0.1
1719929160577,0.04,-0.0,0.5,0.87,15.18,10.68,0.1
1719929160610,0.03,0.01,0.5,0.87,15.2,10.72,0.1
1719929160644,0.03,0.01,0.5,0.86,15.23,10.75,0.1
1719929160677,0.02,0.02,0.5,0.86,15.23,10.79,0.09
1719929160710,0.02,0.02,0.5,0.86,15.26,10.82,0.08
1719929160744,0.02,0.03,0.5,0.87,15.37,10.93,0.07
1719929160777,0.02,0.03,0.5,0.87,15.4,10.97,0.07
1719929160810,0.03,0.03,0.5,0.87,15.43,11.01,0.06
1719929160844,0.03,0.03,0.5,0.87,15.46,11.05,0.06
1719929160877,0.03,0.03,0.5,0.87,15.49,11.09,0.06
1719929160910,0.03,0.02,0.5,0.87,15.51,11.12,0.08
1719929160944,0.04,0.01,0.49,0.87,15.55,11.16,0.08
1719929160977,0.04,-0.0,0.48,0.87,15.56,11.17,0.1
1719929161010,0.04,-0.01,0.48,0.87,15.58,11.21,0.1
1719929161044,0.04,-0.0,0.49,0.87,15.6,11.24,0.11
1719929161077,0.03,0.01,0.49,0.87,15.63,11.27,0.12
1719929161110,0.03,-0.0,0.49,0.87,15.69,11.33,0.12
1719929161144,0.03,-0.01,0.49,0.87,15.72,11.37,0.13
1719929161177,0.03,-0.01,0.5,0.87,15.78,11.42,0.14
1719929161210,0.03,-0.01,0.5,0.87,15.8,11.46,0.13
1719929161244,0.02,-0.0,0.49,0.87,15.77,11.46,0.12
1719929161277,0.02,-0.0,0.49,0.87,15.8,11.49,0.12
1719929161310,0.02,0.0,0.49,0.87,15.83,11.52,0.11
1719929161344,0.02,0.01,0.48,0.88,15.86,11.55,0.1
1719929161377,0.02,0.01,0.47,0.88,15.89,11.59,0.1
1719929161410,0.02,0.01,0.47,0.88,15.82,11.56,0.09
1719929161444,0.02,0.0,0.47,0.88,15.85,11.6,0.09
1719929161477,0.03,0.0,0.46,0.89,15.88,11.64,0.09
1719929161510,0.03,-0.0,0.46,0.89,16.0,11.74,0.1
1719929161544,0.03,-0.01,0.46,0.89,16.03,11.78,0.12
1719929161577,0.04,-0.02,0.45,0.89,16.1,11.87,0.15
1719929161610,0.03,-0.01,0.44,0.9,16.13,11.91,0.15
1719929161644,0.03,0.0,0.44,0.9,16.1,11.88,0.13
1719929161677,0.03,0.0,0.43,0.9,16.13,11.92,0.14
1719929161710,0.03,0.0,0.42,0.91,16.16,11.95,0.14
1719929161744,0.03,0.01,0.42,0.91,16.19,11.99,0.14
1719929161777,0.03,0.02,0.41,0.91,16.22,12.02,0.14
1719929161810,0.03,0.02,0.41,0.91,16.22,12.03,0.12
1719929161844,0.03,0.02,0.41,0.91,16.25,12.06,0.12
1719929161877,0.03,0.03,0.41,0.91,16.28,12.1,0.11
1719929161910,0.03,0.03,0.41,0.91,16.29,12.12,0.1
1719929161944,0.03,0.03,0.41,0.91,16.33,12.16,0.1
1719929161977,0.03,0.03,0.41,0.91,16.36,12.19,0.09
1719929162010,0.03,0.03,0.41,0.91,16.4,12.23,0.09
1719929162044,0.03,0.03,0.41,0.91,16.42,12.28,0.11
1719929162077,0.04,0.01,0.41,0.91,16.46,12.32,0.12
1719929162110,0.05,-0.01,0.41,0.91,16.57,12.39,0.13
1719929162144,0.05,-0.02,0.41,0.91,16.6,12.43,0.14
1719929162177,0.04,-0.0,0.42,0.91,16.61,12.46,0.14
1719929162210,0.04,0.01,0.42,0.91,16.63,12.5,0.15
1719929162244,0.03,0.01,0.43,0.9,16.64,12.52,0.15
1719929162277,0.04,0.0,0.43,0.9,16.67,12.56,0.15
1719929162310,0.03,-0.0,0.43,0.9,16.7,12.6,0.15
1719929162344,0.03,0.0,0.44,0.9,16.72,12.63,0.15
